run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.biggest psucc change,metrics.prob success,metrics.max ground entanglement,metrics.max entanglement,metrics.biggest psucc change time,metrics.min energy gap,metrics.number of solutions found,params.radius,params.instance index,params.chromatic number,params.planar,params.graph type,params.cut size,params.n_edges,params.log laplacian eig ratio,params.solution type,params.min node degree,params.max node degree,params.diameter,params.average clustering,params.density,params.number of solutions,params.t_step,params.average shortest path,params.n_qubits,params.average node degree,params.T,params.triangles,params.algebraic connectivity,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type
dcd693f0b7894110ae3ba51d9b229fb2,1,FINISHED,s3://6200_aqc_maxcut/1/dcd693f0b7894110ae3ba51d9b229fb2/artifacts,2020-08-18 11:02:58.382000+00:00,2020-08-18 11:06:57.950000+00:00,0.00788310654682034,0.9842044099274021,1.013922552689484,1.330306377149728,28.20000000000013,1.3877787807814457e-17,1.0,2,71,6,False,unique_soln,19,28,0.11771733757797243,no bias,4,7,2,0.7619047619047619,0.7777777777777778,1,0.1,1.2222222222222223,9,6.222222222222222,50,39.0,3.8031318165794645,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
c2c824061ea24a32b3511285aed451c8,1,FINISHED,s3://6200_aqc_maxcut/1/c2c824061ea24a32b3511285aed451c8/artifacts,2020-08-18 11:02:58.115000+00:00,2020-08-18 11:06:42.013000+00:00,0.008332147439767512,0.8715814779269057,1.0987076772040498,1.4369840042292723,32.50000000000019,3.3306690738754696e-16,1.0,3,69,3,True,unique_soln,10,12,0.0737223783505256,no bias,1,4,5,0.37037037037037035,0.3333333333333333,1,0.1,2.111111111111111,9,2.6666666666666665,50,3.0,0.4337747533777229,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
0c5f95ce9740459f8528df451b64a90e,1,FINISHED,s3://6200_aqc_maxcut/1/0c5f95ce9740459f8528df451b64a90e/artifacts,2020-08-18 11:02:58.079000+00:00,2020-08-18 11:06:33.034000+00:00,0.008293987466256536,0.9407698972052451,1.2083005378869827,1.3825682431573096,30.30000000000016,0.0,1.0,3,70,2,True,unique_soln,8,8,0.05400699235763749,no bias,1,3,6,0.0,0.2222222222222222,1,0.1,2.8333333333333335,9,1.7777777777777777,50,0.0,0.1626924655863352,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
f7e505ab69a24f71ae287d17f73d6e9f,1,FINISHED,s3://6200_aqc_maxcut/1/f7e505ab69a24f71ae287d17f73d6e9f/artifacts,2020-08-18 11:02:57.742000+00:00,2020-08-18 11:06:36.251000+00:00,0.008419779774707536,0.8753789264506943,1.0194702302702012,1.5250649270624654,29.60000000000015,0.0,1.0,2,7,5,False,unique_soln,19,28,0.033171508828834566,no bias,5,7,2,0.7603174603174603,0.7777777777777778,1,0.1,1.2222222222222223,9,6.222222222222222,50,37.0,4.139194146888297,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
84a3e30fe5fc44aaa7f9c62216ea70e0,1,FINISHED,s3://6200_aqc_maxcut/1/84a3e30fe5fc44aaa7f9c62216ea70e0/artifacts,2020-08-18 11:01:23.677000+00:00,2020-08-18 11:05:03.441000+00:00,0.008391874207102412,0.8832332389466269,1.339309764705578,1.5762982195767228,31.900000000000183,5.828670879282072e-16,1.0,3,68,3,True,unique_soln,9,10,0.1305472990265053,no bias,1,4,6,0.33333333333333326,0.2777777777777778,1,0.1,2.8333333333333335,9,2.2222222222222223,50,2.0,0.14874385649069105,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
3d39caefa44c4aca96d1aaa92a76b89e,1,FINISHED,s3://6200_aqc_maxcut/1/3d39caefa44c4aca96d1aaa92a76b89e/artifacts,2020-08-18 11:00:52.407000+00:00,2020-08-18 11:04:50.393000+00:00,0.008012085801753721,0.8441875365288826,1.0187095866478961,1.687539052404125,33.70000000000021,0.0,1.0,1,67,6,False,unique_soln,19,29,0.05789519471790552,no bias,5,8,2,0.8264550264550264,0.8055555555555556,1,0.1,1.1944444444444444,9,6.444444444444445,50,44.0,4.224287144263791,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
6e1362fdac4f41bf99837a4228f63c85,1,FINISHED,s3://6200_aqc_maxcut/1/6e1362fdac4f41bf99837a4228f63c85/artifacts,2020-08-18 11:00:52.334000+00:00,2020-08-18 11:04:41.329000+00:00,0.009206691515577792,0.986593089401439,1.0397989585971008,1.1927483538472148,23.30000000000006,1.942890293094024e-16,1.0,2,65,3,False,unique_soln,15,18,0.13855474027506148,no bias,2,6,3,0.4185185185185185,0.5,1,0.1,1.5277777777777777,9,4.0,50,8.0,1.6606095427604073,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
a4e8265aaf214981b1e7bb9d77395ca5,1,FINISHED,s3://6200_aqc_maxcut/1/a4e8265aaf214981b1e7bb9d77395ca5/artifacts,2020-08-18 11:00:52.321000+00:00,2020-08-18 11:04:43.785000+00:00,0.007314532493011283,0.9792590436681464,1.023863555257155,1.380348674846797,27.50000000000012,8.326672684688674e-17,1.0,2,66,4,False,unique_soln,17,23,0.12355485701414551,no bias,4,7,2,0.5507936507936507,0.6388888888888888,1,0.1,1.3611111111111112,9,5.111111111111111,50,18.0,3.180995152319194,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
05de88be38324440bbc390d1fab30bd8,1,FINISHED,s3://6200_aqc_maxcut/1/05de88be38324440bbc390d1fab30bd8/artifacts,2020-08-18 11:00:21.932000+00:00,2020-08-18 11:05:31.305000+00:00,0.009241372858145414,0.9325657058922883,1.0183092414109673,1.443262754252093,32.30000000000019,2.220446049250313e-16,1.0,1,63,6,False,unique_soln,20,31,0.07482803830961852,no bias,5,8,2,0.8624338624338626,0.8611111111111112,1,0.1,1.1388888888888888,9,6.888888888888889,50,53.0,4.829913513373968,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
606bf17a33fc49f087c5a8a50bb9c118,1,FINISHED,s3://6200_aqc_maxcut/1/606bf17a33fc49f087c5a8a50bb9c118/artifacts,2020-08-18 11:00:20.740000+00:00,2020-08-18 11:04:31.751000+00:00,0.009260852822707055,0.9190990578848421,1.0116672108999145,1.5987048806340582,28.80000000000014,4.440892098500626e-16,1.0,2,64,5,False,unique_soln,20,30,0.07629953244588544,no bias,5,7,2,0.8042328042328042,0.8333333333333334,1,0.1,1.1666666666666667,9,6.666666666666667,50,46.0,4.829913513373967,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
